no,category,subcategory,level,question,A,B,C,D,correct,explanation,terms
612,A. Kiến thức cơ khí cơ bản,Threads & fasteners,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Khi siết bu lông theo mô-men quy định, mục tiêu chính là gì? (trường hợp thực hành)",Tăng đường kính lỗ,Làm bu lông dài hơn,Tạo lực kẹp phù hợp,Giảm chiều dài ren,C,Mô-men siết được kiểm soát để đạt lực kẹp mong muốn.,thread = ren; pitch = bước ren; bolt = bu lông
613,A. Kiến thức cơ khí cơ bản,Threads & fasteners,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Ren M10 có đường kính danh nghĩa xấp xỉ bao nhiêu? (trường hợp thực hành)",10 mm,12 mm,8 mm,1 mm,A,Số 10 trong M10 biểu thị đường kính danh nghĩa 10 mm.,thread = ren; pitch = bước ren; bolt = bu lông
614,A. Kiến thức cơ khí cơ bản,Threads & fasteners,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Trong ký hiệu M10×1.5, số 1.5 biểu thị gì? (trường hợp thực hành)",Độ sâu ren 1.5 mm,Chiều dài bu lông 1.5 mm,Bước ren 1.5 mm,Đường kính 1.5 mm,C,Số sau dấu × là bước ren.,thread = ren; pitch = bước ren; bolt = bu lông
615,A. Kiến thức cơ khí cơ bản,Threads & fasteners,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Mục đích chính của long đen phẳng dưới đầu bu lông là gì? (trường hợp thực hành)",Đo mô-men,Phân bố tải và bảo vệ bề mặt kẹp,Tạo ren mới,Tăng đường kính bu lông,B,Long đen giúp phân bố lực kẹp lên diện tích lớn hơn.,thread = ren; pitch = bước ren; bolt = bu lông
616,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Khi nhiệt độ tăng, đa số kim loại có xu hướng gì?",Giãn nở,Biến thành nhựa,Không đổi kích thước tuyệt đối,Co lại,A,Đa số kim loại giãn nở khi nhiệt độ tăng.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
617,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,Nhiệt độ ảnh hưởng đến phép đo kích thước chính xác vì lý do nào?,Nhiệt độ làm mất chuẩn datum,Nhiệt độ đổi đơn vị mm,Chi tiết và dụng cụ có thể giãn nở/co lại,Nhiệt độ tạo ren mới,C,Biến dạng nhiệt có thể làm thay đổi kích thước đo được.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
618,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,Hệ số ma sát tăng thường làm lực ma sát thay đổi thế nào khi tải pháp tuyến giữ nguyên?,Giảm,Không liên quan,Bằng 0,Tăng,D,"Lực ma sát xấp xỉ μN, nên tăng μ làm tăng lực ma sát.",thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
619,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,Mục đích của dầu cắt khi gia công thường gồm gì?,Thay đổi vật liệu phôi,Làm mát và bôi trơn,Tăng độ cứng phôi,Tạo ren tự động,B,"Dung dịch cắt có thể làm mát, bôi trơn và hỗ trợ thoát phoi.",thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
620,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,Bavia là gì?,Vết nứt bên trong,Lớp phủ bảo vệ,Sai số máy đo,Phần vật liệu dư sắc còn lại sau gia công,D,Bavia là phần vật liệu dư thường xuất hiện ở mép sau gia công.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
621,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,Mục đích chính của vát mép là gì?,Tăng độ nhám,Tạo lỗ ren,Tạo mép chuyển tiếp và giảm cạnh sắc,Đo độ cứng,C,Vát mép giúp loại cạnh sắc và hỗ trợ lắp ráp.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
622,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,Bo R trên cạnh thường có tác dụng gì?,Giảm tập trung ứng suất và loại cạnh sắc,Đổi vật liệu,Tăng độ dài chi tiết,Tạo ren,A,Bo tròn có thể giảm tập trung ứng suất tại góc.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
623,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Khi nhiệt độ tăng, đa số kim loại có xu hướng gì?",Biến thành nhựa,Co lại,Không đổi kích thước tuyệt đối,Giãn nở,D,Đa số kim loại giãn nở khi nhiệt độ tăng.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
624,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Nhiệt độ ảnh hưởng đến phép đo kích thước chính xác vì lý do nào?",Nhiệt độ đổi đơn vị mm,Chi tiết và dụng cụ có thể giãn nở/co lại,Nhiệt độ làm mất chuẩn datum,Nhiệt độ tạo ren mới,B,Biến dạng nhiệt có thể làm thay đổi kích thước đo được.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
625,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Hệ số ma sát tăng thường làm lực ma sát thay đổi thế nào khi tải pháp tuyến giữ nguyên?",Giảm,Không liên quan,Bằng 0,Tăng,D,"Lực ma sát xấp xỉ μN, nên tăng μ làm tăng lực ma sát.",thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
626,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Mục đích của dầu cắt khi gia công thường gồm gì?",Làm mát và bôi trơn,Thay đổi vật liệu phôi,Tăng độ cứng phôi,Tạo ren tự động,A,"Dung dịch cắt có thể làm mát, bôi trơn và hỗ trợ thoát phoi.",thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
627,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Bavia là gì?",Vết nứt bên trong,Sai số máy đo,Lớp phủ bảo vệ,Phần vật liệu dư sắc còn lại sau gia công,D,Bavia là phần vật liệu dư thường xuất hiện ở mép sau gia công.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
628,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Mục đích chính của vát mép là gì?",Tạo lỗ ren,Tăng độ nhám,Tạo mép chuyển tiếp và giảm cạnh sắc,Đo độ cứng,C,Vát mép giúp loại cạnh sắc và hỗ trợ lắp ráp.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
629,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Bo R trên cạnh thường có tác dụng gì?",Tăng độ dài chi tiết,Giảm tập trung ứng suất và loại cạnh sắc,Tạo ren,Đổi vật liệu,B,Bo tròn có thể giảm tập trung ứng suất tại góc.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
630,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Khi nhiệt độ tăng, đa số kim loại có xu hướng gì? (trường hợp thực hành)",Biến thành nhựa,Giãn nở,Không đổi kích thước tuyệt đối,Co lại,B,Đa số kim loại giãn nở khi nhiệt độ tăng.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
631,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Nhiệt độ ảnh hưởng đến phép đo kích thước chính xác vì lý do nào? (trường hợp thực hành)",Chi tiết và dụng cụ có thể giãn nở/co lại,Nhiệt độ làm mất chuẩn datum,Nhiệt độ đổi đơn vị mm,Nhiệt độ tạo ren mới,A,Biến dạng nhiệt có thể làm thay đổi kích thước đo được.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
632,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Hệ số ma sát tăng thường làm lực ma sát thay đổi thế nào khi tải pháp tuyến giữ nguyên? (trường hợp thực hành)",Không liên quan,Giảm,Bằng 0,Tăng,D,"Lực ma sát xấp xỉ μN, nên tăng μ làm tăng lực ma sát.",thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
633,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Mục đích của dầu cắt khi gia công thường gồm gì? (trường hợp thực hành)",Tăng độ cứng phôi,Làm mát và bôi trơn,Thay đổi vật liệu phôi,Tạo ren tự động,B,"Dung dịch cắt có thể làm mát, bôi trơn và hỗ trợ thoát phoi.",thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
634,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Bavia là gì? (trường hợp thực hành)",Sai số máy đo,Lớp phủ bảo vệ,Vết nứt bên trong,Phần vật liệu dư sắc còn lại sau gia công,D,Bavia là phần vật liệu dư thường xuất hiện ở mép sau gia công.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
635,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Mục đích chính của vát mép là gì? (trường hợp thực hành)",Tăng độ nhám,Tạo lỗ ren,Đo độ cứng,Tạo mép chuyển tiếp và giảm cạnh sắc,D,Vát mép giúp loại cạnh sắc và hỗ trợ lắp ráp.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
636,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Bo R trên cạnh thường có tác dụng gì? (trường hợp thực hành)",Tăng độ dài chi tiết,Giảm tập trung ứng suất và loại cạnh sắc,Tạo ren,Đổi vật liệu,B,Bo tròn có thể giảm tập trung ứng suất tại góc.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
637,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Khi nhiệt độ tăng, đa số kim loại có xu hướng gì? (trường hợp thực hành)",Co lại,Biến thành nhựa,Không đổi kích thước tuyệt đối,Giãn nở,D,Đa số kim loại giãn nở khi nhiệt độ tăng.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
638,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Nhiệt độ ảnh hưởng đến phép đo kích thước chính xác vì lý do nào? (trường hợp thực hành)",Chi tiết và dụng cụ có thể giãn nở/co lại,Nhiệt độ đổi đơn vị mm,Nhiệt độ tạo ren mới,Nhiệt độ làm mất chuẩn datum,A,Biến dạng nhiệt có thể làm thay đổi kích thước đo được.,thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
639,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Hệ số ma sát tăng thường làm lực ma sát thay đổi thế nào khi tải pháp tuyến giữ nguyên? (trường hợp thực hành)",Bằng 0,Tăng,Giảm,Không liên quan,B,"Lực ma sát xấp xỉ μN, nên tăng μ làm tăng lực ma sát.",thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
640,A. Kiến thức cơ khí cơ bản,Materials/process fundamentals,Basic,"Trong bối cảnh kiểm tra thiết kế cơ khí, Trong bối cảnh kiểm tra thiết kế cơ khí, Mục đích của dầu cắt khi gia công thường gồm gì? (trường hợp thực hành)",Thay đổi vật liệu phôi,Tạo ren tự động,Tăng độ cứng phôi,Làm mát và bôi trơn,D,"Dung dịch cắt có thể làm mát, bôi trơn và hỗ trợ thoát phoi.",thermal expansion = giãn nở nhiệt; burr = bavia; fillet = bo tròn
641,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,Một lực 100 N tác dụng vuông góc tại cánh tay đòn 0.10 m. Mô-men xấp xỉ bằng bao nhiêu?,100.0 N·m,100.1 N·m,10.0 N·m,1000.0 N·m,C,M = F × L khi lực vuông góc với cánh tay đòn.,thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
642,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,Một lực 1100 N phân bố đều trên diện tích 110 mm². Ứng suất trung bình là bao nhiêu?,0.100 N/mm²,10.0 N/mm²,1.00 N/mm²,121000 N/mm²,B,Ứng suất = lực / diện tích.,thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
643,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,Một chi tiết có khối lượng 4 kg và thể tích 0.7 L. Khối lượng riêng là bao nhiêu kg/L?,5.7 kg/L,0.57 kg/L,0.17 kg/L,2.8 kg/L,A,Khối lượng riêng = khối lượng / thể tích.,thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
644,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,Một lỗ có đường kính danh nghĩa Ø13 mm. Bán kính danh nghĩa là bao nhiêu?,13 mm,26 mm,6.5 mm,3.25 mm,C,Bán kính bằng một nửa đường kính.,thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
645,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,0.45 inch tương đương khoảng bao nhiêu mm?,1.14 mm,11.43 mm,114.30 mm,4.50 mm,B,Quy đổi theo 1 inch = 25.4 mm.,thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
646,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,0.07 mm tương đương bao nhiêu µm?,7 µm,0.07 µm,700 µm,70 µm,D,1 mm = 1000 µm.,thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
647,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,Một ren M12×3. Kích thước 3 mm trong ký hiệu này là gì?,Chiều dài bu lông 2 mm,Bước ren 3 mm,Độ sâu lỗ 2 mm,Đường kính ren 2 mm,B,"Trong ký hiệu M12×p, p là bước ren.",thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
648,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,"Một thanh dài 1000 mm tăng nhiệt thêm 27 °C. Với hệ số giãn nở tuyến tính 23×10⁻⁶/°C, độ dài tăng xấp xỉ bao nhiêu?",27.000 mm,6.210 mm,0.062 mm,0.621 mm,D,ΔL = αL₀ΔT.,thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
649,A. Kiến thức cơ khí cơ bản,Applied basics,Intermediate,Một lực 180 N tác dụng vuông góc tại cánh tay đòn 0.13 m. Mô-men xấp xỉ bằng bao nhiêu?,180.1 N·m,23.4 N·m,234.0 N·m,1384.6 N·m,B,M = F × L khi lực vuông góc với cánh tay đòn.,thermal expansion = giãn nở nhiệt; nominal = danh nghĩa; pitch = bước ren
